,loss,acc,val_loss,val_acc
0,0.5090633707981173,0.7753322124481201,0.6327677173075882,0.8239202499389648
1,0.3517972937850065,0.8513289093971252,0.5845553534371513,0.8272425532341003
2,0.32536032558279576,0.8596345782279968,0.6012941800874729,0.6411960124969482
3,0.3062347040025895,0.8720930218696594,0.6186559130979139,0.539867103099823
4,0.29403674939146074,0.8812292218208313,0.6546517988772091,0.45847177505493164
5,0.27733806448917453,0.8878737688064575,0.6614935713947018,0.45348837971687317
6,0.26820736747247437,0.8920266032218933,0.6873195040661632,0.45348837971687317
7,0.2538486099322373,0.9019933342933655,0.6574737710810183,0.45847177505493164
8,0.2360309061417944,0.9098837375640869,0.6725253767745439,0.45348837971687317
9,0.2200888737392584,0.9198504686355591,0.6806136233069968,0.45348837971687317
10,0.21382235153964985,0.9210963249206543,0.6390698055096243,0.6112957000732422
11,0.23135840462093735,0.9082226157188416,0.7235516351322795,0.45348837971687317
12,0.19211015889909971,0.934385359287262,0.6582810084685139,0.45514950156211853
13,0.1984193098307448,0.9244186282157898,0.615623746995514,0.5382059812545776
14,0.19288296151002776,0.9273256063461304,0.7191194077068785,0.45348837971687317
15,0.18465018500125288,0.9289867281913757,0.578768025601029,0.6760797500610352
16,0.17517698770914958,0.9372923374176025,0.6403473239404418,0.47342193126678467
17,0.16013810528671227,0.9460132718086243,0.6311949788533968,0.47342193126678467
18,0.1510188510004072,0.944767415523529,0.6467713198788538,0.46179401874542236
19,0.13793513790218537,0.9593023061752319,0.6350280895977717,0.4767441749572754
20,0.13516742231144857,0.9593023061752319,0.6521244875814431,0.47009965777397156
21,0.1345352281961726,0.960132896900177,0.6491718240750588,0.5
22,0.12753603147014828,0.9613787531852722,0.5218134876897564,0.7109634280204773
23,0.1377232042311434,0.954734206199646,0.6790752161875911,0.5166112780570984
24,0.1255817793779991,0.960132896900177,0.44515487878425575,0.8289036750793457
25,0.09904778909643623,0.9754983186721802,0.41549369781912365,0.8571428656578064
26,0.12153489657513723,0.9638704061508179,2.4433515887719848,0.45348837971687317
27,0.10126137919105169,0.9792358875274658,0.6319967606089439,0.6877076625823975
28,0.09937872529722923,0.974252462387085,1.1067929650065906,0.4966777265071869
29,0.08359936316593541,0.9825581312179565,0.4293237501303619,0.7657807469367981
30,0.14951970319316238,0.9385381937026978,1.7839115671937251,0.4634551405906677
31,0.13715229718095046,0.944767415523529,0.4505330219468801,0.8305647969245911
32,0.14358598518609209,0.9472591280937195,0.9298215367865325,0.6411960124969482
33,0.12210351684164764,0.9588870406150818,0.2808389096022692,0.8671096563339233
34,0.08976087503853035,0.9784052968025208,0.2914111096275803,0.8704319000244141
35,0.09578117431200224,0.9709302186965942,0.5042350600130138,0.7425249218940735
36,0.0766377045813193,0.9817276000976562,0.3142289204454897,0.8720930218696594
37,0.056871136730889546,0.9954319000244141,0.3428396092003762,0.8438538312911987
38,0.05487600752335054,0.9933554530143738,0.4704379197767011,0.7940199375152588
39,0.07285401789452943,0.9829733967781067,0.5002574536243942,0.7641196250915527
40,0.059838354414285616,0.9892026782035828,0.3666822878625306,0.8289036750793457
41,0.08002946893390626,0.9800664186477661,0.5690895099304245,0.7591361999511719
42,0.06549721002034174,0.9900332093238831,0.3310529411433147,0.855481743812561
43,0.06607824816458249,0.9887873530387878,0.33113341401656005,0.8571428656578064
44,0.049314048920952994,0.9954319000244141,0.28686841574816213,0.8936877250671387
45,0.09626565574114505,0.9609634280204773,2.4907019510617685,0.4717608094215393
46,0.06111467341301449,0.9912790656089783,0.866912657159854,0.6794019937515259
47,0.048278684588613306,0.9937707781791687,0.6574306536057463,0.7475082874298096
48,0.035930538395314515,0.9991694092750549,0.2972852582254283,0.8720930218696594
49,0.03552950530674964,0.9979236125946045,0.43835354847616925,0.7973421812057495
50,0.030940375312469726,0.9995847344398499,0.3975320545541884,0.8089700937271118
51,0.04236803146889836,0.9937707781791687,0.9435988071502613,0.7508305907249451
52,0.030540308008508824,0.9991694092750549,0.6145986608690598,0.7524917125701904
53,0.028865727902300332,0.9991694092750549,0.34108154500441695,0.8720930218696594
54,0.0471056115216393,0.9908638000488281,0.37946434630904086,0.8737541437149048
55,0.04854978888954633,0.9896179437637329,0.5038769684756713,0.8438538312911987
56,0.03469336177671074,0.9954319000244141,0.44180012858191203,0.8322259187698364
57,0.02225337800665749,0.9995847344398499,0.3419324549230626,0.8754152655601501
58,0.021323340632442223,1.0,0.31435461973530116,0.8687707781791687
59,0.019352050872513425,1.0,0.39371625415708533,0.8687707781791687
60,0.021249548581574247,0.9991694092750549,0.5014520871678856,0.8006644248962402
61,0.028214581703699112,0.9983388781547546,1.3730540908152737,0.7076411843299866
62,0.017588068870363443,1.0,0.5520887197474129,0.8388704061508179
63,0.014874344932973583,1.0,0.4127797458655018,0.8637873530387878
64,0.0156592156744231,1.0,1.3202690893654214,0.7043189406394958
65,0.023034673393007826,0.9991694092750549,0.5452221138990697,0.8106312155723572
66,0.014595026472131675,1.0,2.6297232383905453,0.5166112780570984
67,0.0698424405433807,0.9800664186477661,0.8118351651258934,0.8322259187698364
68,0.028611127448042367,0.9970930218696594,0.5687881965805897,0.865448534488678
69,0.024718530259506648,0.9983388781547546,0.4908320768442364,0.8604651093482971
70,0.06246062917665786,0.9817276000976562,0.4207806022485031,0.880398690700531
71,0.04768232245654165,0.9887873530387878,0.5216679966318548,0.8205980062484741
72,0.0275396859192868,0.9966777563095093,0.3492763940131495,0.8720930218696594
73,0.01678188313788849,1.0,0.46473126712431545,0.8139534592628479
74,0.0130852021901958,1.0,0.37959932025182225,0.8887042999267578
75,0.01525176941816296,1.0,0.4075584281545343,0.8438538312911987
76,0.009481470436290947,1.0,0.42897396428244455,0.8737541437149048
77,0.009744628598647458,1.0,0.39311149652020083,0.8471760749816895
78,0.008580790071491387,1.0,0.327952277410367,0.8770763874053955
79,0.008428859408400284,1.0,0.3275663277066229,0.8820598125457764
80,0.007497099766575815,1.0,0.34973306471228205,0.8538206219673157
81,0.009196846408651912,1.0,0.40074021634073353,0.8704319000244141
82,0.006259435855867063,1.0,0.3813387988915704,0.8837209343910217
83,0.0069069179452559675,1.0,0.5549518540254067,0.8538206219673157
84,0.006684360078897983,1.0,0.351189246155597,0.8671096563339233
85,0.006195228172472347,1.0,0.34245425447252303,0.8737541437149048
86,0.006208650336176949,1.0,0.3320012591234671,0.8787375688552856
87,0.005593051535210439,1.0,0.3609329753143843,0.8604651093482971
88,0.005476187298885018,1.0,0.3691663388596025,0.8571428656578064
89,0.0048146595794744665,1.0,0.3328766220147131,0.8903654217720032
90,0.006980500632643304,0.9991694092750549,4.009545114349289,0.5531561374664307
91,0.4019740001233511,0.8563122749328613,1.6388874517326735,0.8073089718818665
92,0.22643346035005246,0.9127907156944275,0.7869998428512649,0.865448534488678
93,0.10911708327622904,0.9593023061752319,2.379461386473076,0.6993355751037598
